ID,age,job_id,id_marital,id_education,default,balance,housing,loan,id_contact,day,month,duration,campaign,pdays,previous,id_poutcome,target
3666,26,2,S,S,no,5533,yes,no,C,7,may,582,2,283,4,F,no
3667,32,2,M,S,no,38,yes,no,C,15,may,744,1,-1,0,U,yes
3668,30,3,S,T,yes,35,no,no,C,30,jul,185,4,-1,0,U,no
3669,27,6,S,S,no,235,yes,no,C,12,may,13,5,-1,0,U,no
3670,42,8,S,S,no,30,yes,no,C,4,feb,98,1,266,3,F,no
3671,33,4,S,P,no,92,yes,no,U,9,may,127,1,-1,0,U,no
3672,37,4,M,S,no,67,no,no,U,3,jun,45,2,-1,0,U,no
3673,45,4,M,S,no,4022,yes,no,C,29,jan,244,3,-1,0,U,no
3674,36,7,M,T,no,3057,no,no,U,16,jun,2769,4,-1,0,U,yes
3675,39,3,S,T,no,0,yes,no,C,12,may,561,4,369,3,F,no
3676,33,3,S,T,no,349,no,no,C,22,aug,182,1,-1,0,U,no
3677,47,2,M,S,no,2322,no,no,C,22,aug,618,1,-1,0,U,no
3678,49,7,M,S,no,167,yes,yes,U,6,may,198,3,-1,0,U,no
3679,46,3,D,S,no,558,no,no,C,19,aug,126,6,-1,0,U,no
3680,31,2,M,S,no,-230,yes,yes,C,16,jul,715,1,-1,0,U,no
3681,43,1,D,S,no,4094,yes,no,C,21,nov,63,1,-1,0,U,no
3682,30,4,S,S,yes,239,yes,no,U,21,may,412,1,-1,0,U,yes
3683,43,3,D,T,no,497,no,no,C,13,may,66,1,363,22,F,no
3684,42,4,M,S,no,179,yes,no,C,17,nov,96,1,-1,0,U,no
3685,30,8,S,T,no,305,no,no,C,30,apr,633,1,85,2,S,yes
3686,33,3,S,T,no,-67,yes,no,U,5,may,364,1,-1,0,U,no
3687,41,8,M,S,no,4539,no,no,U,30,may,298,3,-1,0,U,no
3688,29,4,S,S,no,770,yes,no,C,17,apr,341,1,-1,0,U,no
3689,38,1,M,S,no,-673,yes,no,U,26,may,364,1,-1,0,U,no
3690,29,6,M,T,no,858,yes,no,C,12,jun,234,7,330,1,F,no
3691,80,10,M,P,no,0,no,no,C,23,feb,639,1,189,1,F,yes
3692,38,3,S,T,no,5244,no,no,C,8,aug,310,4,-1,0,U,no
3693,36,4,D,P,no,117,yes,no,U,2,jun,123,4,-1,0,U,no
3694,38,5,M,T,no,846,no,no,C,2,jun,253,1,-1,0,U,no
3695,44,3,M,S,yes,0,yes,no,C,11,jul,96,2,-1,0,U,no
3696,31,3,M,T,no,1331,no,no,C,30,apr,297,1,86,3,S,yes
3697,31,2,S,S,no,31,yes,yes,U,26,may,501,2,-1,0,U,no
3698,57,8,D,P,no,179,yes,no,C,15,may,67,1,368,2,F,no
3699,37,4,M,P,no,543,yes,no,U,21,may,281,1,-1,0,U,no
3700,50,4,M,S,no,253,yes,yes,C,5,may,475,2,-1,0,U,no
3701,60,11,M,P,no,71188,no,no,C,6,oct,205,1,-1,0,U,no
3702,51,3,M,T,no,5108,yes,no,C,8,oct,272,1,102,8,O,no
3703,48,4,M,S,no,1738,yes,no,C,15,apr,349,1,-1,0,U,no
3704,42,4,M,P,no,-97,yes,no,C,3,feb,216,4,271,5,F,no
3705,36,4,M,S,no,199,yes,no,C,9,jul,183,1,-1,0,U,no
3706,43,3,M,T,no,489,yes,no,C,8,may,130,1,172,2,O,no
3707,31,8,M,P,no,355,yes,yes,U,4,jun,61,6,-1,0,U,no
3708,49,6,S,S,no,-97,yes,no,U,6,jun,92,2,-1,0,U,no
3709,35,3,D,T,no,473,no,yes,C,5,aug,37,2,-1,0,U,no
3710,44,7,M,S,no,6649,yes,no,C,19,nov,354,2,-1,0,U,no
3711,34,5,M,T,no,263,no,no,C,4,may,203,1,78,8,O,no
3712,46,4,M,S,no,781,no,no,U,13,may,152,1,-1,0,U,no
3713,49,4,M,P,no,1032,yes,no,U,2,jun,41,5,-1,0,U,no
3714,32,4,M,S,no,119,no,no,C,4,may,20,5,-1,0,U,no
3715,35,3,D,T,no,434,yes,no,C,11,may,277,1,271,2,S,no
3716,51,8,M,S,no,2967,no,no,U,17,jun,83,2,-1,0,U,no
3717,57,11,D,S,no,-331,yes,no,U,6,may,531,1,-1,0,U,no
3718,59,3,M,T,no,1585,no,no,T,28,aug,91,5,-1,0,U,no
3719,40,2,D,U,no,4384,yes,no,U,5,may,315,1,-1,0,U,no
3720,49,3,S,T,no,588,no,no,C,28,aug,70,9,-1,0,U,no
3721,51,3,M,S,no,3180,yes,no,C,9,jul,384,1,-1,0,U,no
3722,35,8,M,S,yes,0,no,yes,U,4,jul,105,3,-1,0,U,no
3723,29,5,M,S,no,-76,yes,no,U,27,may,305,2,-1,0,U,no
3724,32,2,S,S,no,152,yes,no,C,25,may,158,2,-1,0,U,yes
3725,37,10,D,S,no,1040,yes,no,C,13,may,199,1,173,2,F,no
3726,49,1,M,P,no,-384,yes,no,U,27,may,25,1,-1,0,U,no
3727,45,6,M,U,no,473,yes,no,U,27,may,147,1,-1,0,U,no
3728,34,6,S,S,no,475,yes,no,C,29,jul,538,8,-1,0,U,no
3729,53,6,M,S,no,0,no,no,C,22,aug,77,9,-1,0,U,no
3730,42,7,M,P,no,149,no,no,C,20,aug,94,2,-1,0,U,no
3731,43,6,M,S,no,3285,yes,no,U,13,may,1721,2,-1,0,U,yes
3732,52,11,M,S,no,424,no,no,C,19,nov,143,1,154,3,F,no
3733,34,4,S,S,no,79,no,yes,C,20,nov,104,1,-1,0,U,no
3734,34,6,D,T,no,674,yes,no,C,7,aug,587,2,-1,0,U,yes
3735,27,2,M,S,no,0,yes,no,C,22,jul,1608,13,-1,0,U,yes
3736,43,1,M,T,no,58,yes,no,C,9,feb,48,4,-1,0,U,no
3737,41,6,M,T,no,532,yes,no,C,9,jul,74,1,-1,0,U,no
3738,72,11,M,S,no,4130,no,no,C,12,nov,427,1,-1,0,U,no
3739,35,4,M,P,no,422,yes,no,C,14,may,73,1,-1,0,U,no
3740,41,3,M,T,no,437,yes,no,U,3,jun,14,21,-1,0,U,no
3741,36,4,D,P,no,-308,yes,no,C,12,may,725,1,-1,0,U,yes
3742,51,10,M,P,no,30,yes,no,C,14,jul,333,2,-1,0,U,no
3743,37,5,M,T,no,137,no,no,C,13,aug,244,6,-1,0,U,no
3744,42,8,S,S,no,-247,yes,yes,T,21,oct,519,1,166,1,O,yes
3745,26,8,S,S,no,321,yes,no,C,22,jul,242,7,-1,0,U,no
3746,23,2,S,S,no,250,yes,no,C,18,may,222,1,-1,0,U,no
3747,50,3,M,T,no,-470,yes,no,C,19,nov,130,2,160,1,F,no
3748,37,4,M,S,no,140,yes,yes,C,7,may,490,1,-1,0,U,no
3749,35,3,M,T,no,2793,no,no,C,20,nov,258,2,-1,0,U,no
3750,37,3,M,T,no,410,no,no,C,29,jan,337,2,-1,0,U,no
3751,79,11,D,U,no,2628,no,no,T,8,jul,220,7,450,2,F,no
3752,39,6,M,S,no,116,no,no,C,24,aug,79,2,94,2,S,no
3753,47,2,M,S,no,0,yes,no,T,9,jul,250,1,-1,0,U,no
3754,44,4,M,S,no,878,yes,no,C,2,jun,130,1,-1,0,U,no
3755,36,3,S,T,no,2944,no,no,C,18,aug,882,8,-1,0,U,yes
3756,33,4,S,S,no,3975,yes,yes,C,17,apr,515,1,150,1,O,no
3757,42,2,M,S,no,96,yes,no,C,5,may,238,3,340,2,F,no
3758,35,6,S,T,no,2288,no,no,T,28,may,32,2,-1,0,U,no
3759,31,4,M,S,no,472,yes,no,U,13,may,907,2,-1,0,U,no
3760,58,2,M,P,no,65,no,no,U,27,jun,162,1,-1,0,U,no
3761,46,3,M,T,no,0,no,no,U,7,may,70,2,-1,0,U,no
3762,41,8,S,S,no,400,yes,no,U,4,jun,99,6,-1,0,U,no
3763,58,6,M,S,no,7495,yes,no,U,13,may,325,1,-1,0,U,no
3764,33,4,M,S,no,137,no,yes,C,18,jul,305,12,-1,0,U,no
3765,31,1,M,S,no,24,yes,no,C,19,nov,631,1,-1,0,U,no
3766,55,6,D,S,no,3450,no,no,C,10,feb,169,1,183,1,F,yes
3767,38,6,S,S,no,311,yes,no,C,28,may,61,2,-1,0,U,no
3768,55,10,M,S,no,139,no,no,C,22,aug,256,2,-1,0,U,no
3769,47,3,S,T,no,0,no,no,U,11,jun,58,3,-1,0,U,no
3770,51,10,M,P,no,492,yes,no,U,20,may,142,3,-1,0,U,no
3771,46,3,S,T,no,334,yes,no,T,4,may,36,6,90,2,O,no
3772,61,3,M,T,no,997,no,no,C,10,mar,106,1,-1,0,U,yes
3773,47,3,S,T,no,440,no,no,C,21,aug,71,4,-1,0,U,no
3774,34,6,M,S,no,47,no,no,C,25,aug,132,6,-1,0,U,no
3775,34,4,M,S,no,1298,yes,no,U,20,may,120,1,-1,0,U,no
3776,41,3,D,T,no,3355,no,no,C,14,oct,181,2,500,1,F,no
3777,36,4,D,S,no,-11,no,no,U,5,jun,152,2,-1,0,U,no
3778,26,4,S,S,no,396,yes,no,U,28,may,302,1,-1,0,U,no
3779,35,3,M,T,no,8,no,no,C,23,apr,93,3,-1,0,U,yes
3780,36,4,M,S,no,1409,no,no,U,17,jun,235,2,-1,0,U,no
3781,26,3,S,T,no,170,no,no,C,15,jun,129,1,-1,0,U,yes
3782,58,3,M,P,no,2769,yes,no,C,11,jul,94,2,-1,0,U,no
3783,50,4,M,S,no,2320,yes,no,C,7,apr,310,1,-1,0,U,no
3784,61,11,M,S,no,76,yes,no,C,15,jul,195,7,-1,0,U,no
3785,28,6,S,S,no,2034,yes,no,U,21,may,196,1,-1,0,U,no
3786,49,4,S,P,no,3018,yes,no,U,15,may,93,1,-1,0,U,no
3787,74,11,M,S,no,921,no,no,T,17,apr,394,2,-1,0,U,yes
3788,53,4,M,S,no,483,yes,no,C,3,feb,288,3,-1,0,U,no
3789,46,5,M,S,no,390,yes,no,C,31,jul,208,2,-1,0,U,no
3790,47,3,M,T,no,0,no,no,C,27,oct,508,1,-1,0,U,yes
3791,42,4,S,P,no,92,no,no,C,30,jul,86,2,-1,0,U,no
3792,56,2,M,S,no,22196,yes,no,C,21,nov,189,1,-1,0,U,no
3793,42,6,M,S,no,2,no,no,U,29,may,249,2,-1,0,U,no
3794,49,10,M,P,no,249,yes,no,C,21,nov,450,1,-1,0,U,no
3795,43,1,S,U,no,3274,yes,no,C,22,may,680,1,95,1,F,no
3796,39,2,M,S,no,5731,yes,no,U,20,may,175,2,-1,0,U,no
3797,66,11,M,P,no,206,no,no,C,9,feb,479,1,-1,0,U,yes
3798,30,6,S,T,no,2325,no,no,C,5,apr,270,3,241,4,O,no
3799,38,3,S,T,no,0,no,no,C,24,jul,164,1,-1,0,U,no
3800,31,4,M,S,no,1664,yes,no,C,20,apr,158,1,182,1,S,no
3801,32,6,M,S,no,3333,no,no,C,8,aug,50,4,-1,0,U,no
3802,48,6,M,S,no,7020,no,no,C,6,aug,80,2,-1,0,U,no
3803,34,8,M,T,no,37,no,no,C,6,feb,45,1,-1,0,U,no
3804,28,9,S,S,no,28,no,no,C,29,jan,220,2,-1,0,U,no
3805,40,8,S,S,no,1670,yes,no,U,18,jun,161,2,-1,0,U,no
3806,36,7,M,S,no,134,no,no,U,20,may,98,1,-1,0,U,no
3807,52,11,M,S,no,603,no,yes,U,9,jun,79,1,-1,0,U,no
3808,46,8,M,P,no,276,yes,yes,U,6,may,157,2,-1,0,U,no
3809,25,6,S,S,no,2157,yes,no,C,21,jul,339,1,-1,0,U,no
3810,52,4,M,S,no,161,yes,no,U,13,may,274,2,-1,0,U,no
3811,40,4,M,P,no,3658,yes,no,U,14,may,977,1,-1,0,U,no
3812,26,3,D,T,yes,-402,no,yes,U,12,may,127,2,-1,0,U,no
3813,26,4,S,P,no,3342,yes,no,U,4,jun,329,4,-1,0,U,no
3814,35,5,S,S,no,1732,no,no,T,21,nov,1441,3,-1,0,U,no
3815,40,8,S,S,no,263,yes,no,U,6,may,231,1,-1,0,U,no
3816,31,3,M,T,no,623,yes,no,C,13,may,96,2,349,5,F,no
3817,32,8,M,S,no,3540,yes,no,C,18,may,213,1,178,1,F,no
3818,33,8,M,S,no,95,yes,no,C,30,apr,335,1,-1,0,U,yes
3819,53,2,D,S,no,765,yes,no,C,14,may,959,3,174,7,O,yes
3820,46,6,D,S,no,-824,yes,no,C,7,aug,429,3,-1,0,U,yes
3821,28,3,S,T,no,5549,no,no,C,28,jul,383,6,-1,0,U,no
3822,31,4,M,S,no,191,yes,no,U,2,jun,40,1,-1,0,U,no
3823,44,4,M,P,no,420,yes,no,U,7,may,110,2,-1,0,U,no
3824,35,8,M,S,no,0,no,no,U,7,may,326,1,-1,0,U,no
3825,50,6,D,U,no,2706,yes,no,U,28,may,179,3,-1,0,U,no
3826,32,6,M,S,yes,4,yes,yes,C,25,aug,132,8,-1,0,U,no
3827,51,8,M,S,no,423,yes,yes,C,16,oct,95,1,-1,0,U,no
3828,51,3,M,T,no,-892,yes,yes,C,14,aug,248,2,-1,0,U,no
3829,31,4,M,U,no,-120,yes,no,C,3,feb,100,3,201,2,F,no
3830,41,8,D,S,no,-365,yes,no,U,28,may,226,10,-1,0,U,no
3831,57,6,M,T,no,27069,no,yes,U,20,jun,174,3,-1,0,U,no
3832,34,3,S,T,no,8038,yes,no,C,20,apr,29,3,152,1,F,no
3833,47,6,M,S,no,-938,yes,no,U,28,may,176,2,-1,0,U,no
3834,47,8,D,S,no,1139,yes,no,C,11,jul,106,2,-1,0,U,no
3835,36,5,M,S,no,189,yes,no,C,19,nov,136,1,120,1,F,no
3836,29,10,S,T,no,19,no,no,C,5,feb,110,2,64,2,S,yes
3837,39,6,M,S,no,3663,no,no,C,11,aug,230,3,-1,0,U,no
3838,53,4,S,U,no,0,no,no,U,12,may,140,7,-1,0,U,no
3839,47,4,M,S,yes,-614,yes,no,U,26,may,118,2,-1,0,U,no
3840,51,6,D,S,no,2323,yes,yes,C,18,aug,151,10,-1,0,U,no
3841,48,4,M,S,no,425,yes,no,T,9,jul,693,2,-1,0,U,no
3842,32,6,M,S,no,5122,no,no,C,13,aug,31,1,-1,0,U,no
3843,36,3,D,T,no,608,no,no,C,26,aug,125,2,-1,0,U,no
3844,50,12,M,P,no,341,yes,yes,C,20,apr,670,4,340,2,S,yes
3845,39,8,M,S,no,607,yes,no,C,12,may,454,2,364,3,F,yes
3846,31,4,M,S,no,1495,yes,yes,U,23,may,159,3,-1,0,U,no
3847,49,8,M,S,no,381,no,no,C,5,aug,504,2,-1,0,U,no
3848,33,1,D,S,no,385,no,no,T,27,aug,29,28,-1,0,U,no
3849,26,3,S,T,no,1274,yes,no,C,1,jun,190,1,84,1,F,no
3850,27,4,M,S,no,362,yes,no,U,14,may,332,2,-1,0,U,no
3851,51,4,M,P,no,377,yes,no,T,3,feb,143,4,272,1,F,no
3852,26,8,S,S,no,802,no,no,C,30,jan,77,1,2,2,O,no
3853,45,8,M,S,no,194,no,no,C,31,jul,517,4,-1,0,U,no
3854,54,6,M,S,no,-315,no,yes,C,10,jul,2029,1,-1,0,U,yes
3855,49,6,M,T,no,1843,yes,no,C,25,may,269,1,-1,0,U,no
3856,47,6,M,S,no,-9,no,no,C,14,aug,457,2,-1,0,U,no
3857,42,10,M,P,no,83,no,yes,C,7,aug,184,1,-1,0,U,no
3858,50,7,M,T,no,433,yes,no,C,18,may,47,4,-1,0,U,no
3859,37,8,M,S,no,-107,yes,no,U,28,may,158,2,-1,0,U,no
3860,54,4,M,P,no,4503,no,no,T,21,nov,168,3,-1,0,U,no
3861,40,2,M,S,no,51,yes,no,C,11,may,50,1,-1,0,U,no
3862,50,2,M,S,no,961,no,yes,C,14,aug,757,4,-1,0,U,no
3863,57,11,M,S,no,49,yes,yes,C,25,aug,93,4,-1,0,U,no
3864,33,6,M,S,no,3470,no,no,C,11,aug,285,2,-1,0,U,no
3865,49,6,M,S,no,-147,yes,no,C,20,apr,390,1,-1,0,U,no
3866,35,2,M,S,no,0,yes,no,C,18,may,146,2,-1,0,U,no
3867,28,4,S,S,no,0,yes,no,U,28,may,386,1,-1,0,U,no
3868,58,3,M,T,no,172,no,no,C,19,aug,145,7,-1,0,U,no
3869,31,8,S,S,no,-407,no,yes,C,7,jul,230,1,-1,0,U,no
3870,36,3,D,T,no,649,no,no,C,16,jul,237,2,91,1,F,no
3871,49,4,S,P,no,1040,no,no,C,8,jul,474,2,-1,0,U,no
3872,30,1,M,S,no,142,yes,no,U,20,may,350,4,-1,0,U,no
3873,29,2,S,S,no,209,yes,no,C,28,jul,487,7,-1,0,U,no
3874,50,3,M,U,no,3304,no,no,U,5,jun,1009,2,-1,0,U,no
3875,26,9,S,T,no,294,no,no,C,5,mar,87,1,91,2,S,yes
3876,27,10,M,S,no,4848,yes,yes,T,23,jul,82,3,-1,0,U,no
3877,32,4,S,S,no,1670,yes,no,C,18,may,183,1,-1,0,U,no
3878,62,12,M,S,no,367,no,no,T,2,mar,139,5,-1,0,U,no
3879,34,4,S,S,no,13683,yes,no,U,3,jun,115,3,-1,0,U,no
3880,25,8,S,T,no,1420,no,no,C,8,apr,124,2,-1,0,U,no
3881,34,3,S,T,no,340,yes,no,U,3,jun,633,28,-1,0,U,no
3882,44,6,S,S,no,1679,no,no,T,20,oct,718,1,-1,0,U,yes
3883,38,3,M,T,no,1198,yes,no,C,2,feb,63,1,-1,0,U,no
3884,57,8,M,S,no,169,no,no,C,14,aug,180,1,106,2,F,no
3885,36,5,M,T,no,506,no,no,C,25,aug,47,1,120,1,F,no
3886,41,7,M,S,no,1249,yes,no,C,9,jul,391,1,-1,0,U,no
3887,36,3,S,T,no,678,no,yes,U,4,jul,85,3,-1,0,U,no
3888,27,3,S,T,no,212,yes,no,C,15,may,373,1,-1,0,U,no
3889,37,6,D,S,no,23,no,no,C,20,aug,289,2,-1,0,U,no
3890,47,3,S,T,no,4402,no,no,T,10,dec,805,1,190,1,O,yes
3891,31,2,D,P,no,459,yes,no,C,7,may,623,1,293,1,S,yes
3892,39,5,M,S,no,4722,yes,no,U,17,jun,483,1,-1,0,U,no
3893,35,8,D,T,no,1555,yes,no,U,9,may,26,2,-1,0,U,no
3894,40,4,M,S,no,61,yes,no,U,7,may,112,3,-1,0,U,no
3895,38,3,S,T,no,0,yes,no,C,17,nov,213,2,-1,0,U,no
3896,31,6,M,S,no,3706,yes,no,C,20,nov,129,1,-1,0,U,no
3897,36,4,M,P,no,1177,no,no,C,15,apr,330,1,311,4,S,yes
3898,53,3,M,P,no,2096,no,no,U,9,jun,104,1,-1,0,U,no
3899,59,4,M,P,no,748,no,no,U,29,may,184,1,-1,0,U,no
3900,29,3,S,T,no,3357,no,no,C,21,jul,120,3,-1,0,U,no
3901,30,8,S,S,no,3809,yes,no,U,3,jun,159,4,-1,0,U,no
3902,52,8,M,S,no,395,yes,no,U,15,may,391,3,-1,0,U,no
3903,55,4,M,S,no,1011,yes,no,C,12,aug,112,2,-1,0,U,no
3904,56,4,M,P,no,420,yes,no,U,9,may,76,1,-1,0,U,no
3905,32,8,M,S,no,76,yes,no,U,21,may,189,2,-1,0,U,no
3906,24,4,M,S,no,0,no,no,U,28,may,94,1,-1,0,U,no
3907,51,4,M,P,no,844,yes,no,U,29,may,184,3,-1,0,U,no
3908,36,3,M,T,no,1318,yes,no,C,7,aug,100,2,-1,0,U,no
3909,36,6,M,T,no,167,yes,no,C,28,jan,57,1,-1,0,U,no
3910,42,3,M,T,no,2187,yes,no,C,17,nov,525,3,-1,0,U,yes
3911,49,8,M,S,no,14440,yes,no,C,21,nov,60,1,-1,0,U,no
3912,48,3,M,S,no,2294,yes,no,U,26,may,251,11,-1,0,U,no
3913,36,3,M,S,no,80,yes,no,U,30,may,251,3,-1,0,U,no
3914,48,3,M,P,no,2537,no,no,C,26,aug,219,6,-1,0,U,no
3915,30,6,M,T,no,569,no,no,C,27,aug,976,12,-1,0,U,yes
3916,27,3,S,T,yes,0,no,yes,C,8,jul,46,1,-1,0,U,no
3917,38,7,M,T,no,0,yes,no,C,18,nov,185,3,-1,0,U,no
3918,36,6,S,S,yes,12,no,no,C,12,aug,587,2,-1,0,U,yes
3919,45,6,M,S,no,49,no,no,C,29,jul,65,2,-1,0,U,no
3920,44,10,M,T,no,460,no,no,U,17,jun,491,1,-1,0,U,no
3921,42,6,M,S,no,613,yes,no,C,11,may,432,2,-1,0,U,no
3922,37,7,M,T,no,7944,no,no,C,21,nov,102,1,-1,0,U,no
3923,48,4,M,S,no,1143,yes,no,C,17,apr,264,1,317,1,F,no
3924,57,11,M,P,no,-464,yes,no,C,4,feb,75,1,190,6,F,no
3925,44,2,M,S,no,1989,yes,yes,C,20,apr,106,2,-1,0,U,no
3926,48,6,M,S,no,17,yes,yes,C,17,nov,81,1,-1,0,U,no
3927,56,11,M,P,no,-1,no,no,C,27,aug,89,23,-1,0,U,no
3928,37,3,M,T,no,1698,yes,no,U,6,jun,95,2,-1,0,U,no
3929,47,4,M,S,no,5306,yes,no,U,15,may,322,1,-1,0,U,no
3930,54,10,M,U,no,0,no,no,C,14,apr,94,5,145,3,O,no
3931,51,11,D,S,no,1679,no,no,C,12,aug,417,1,365,9,O,yes
3932,47,8,M,S,no,3676,no,no,C,18,oct,567,1,95,3,S,yes
3933,25,3,M,T,no,-242,yes,yes,C,18,may,600,4,332,4,O,yes
3934,39,2,S,S,no,471,no,no,U,15,oct,5,1,-1,0,U,no
3935,40,3,M,T,no,8902,yes,no,C,14,aug,464,5,-1,0,U,no
3936,38,3,S,T,no,1704,no,no,C,1,sep,222,1,-1,0,U,no
3937,34,3,M,T,no,3050,yes,no,C,13,may,469,1,-1,0,U,yes
3938,53,10,M,P,no,2581,no,no,C,15,apr,99,1,-1,0,U,no
3939,32,2,M,S,no,162,yes,no,U,14,may,297,2,-1,0,U,no
3940,35,4,M,S,no,243,yes,no,C,20,apr,41,3,-1,0,U,no
3941,24,9,S,S,no,1847,no,no,C,9,dec,390,1,-1,0,U,no
3942,58,4,M,P,no,0,yes,no,U,29,may,535,2,-1,0,U,no
3943,49,3,M,P,no,3371,no,no,C,11,nov,269,2,-1,0,U,yes
3944,45,2,S,S,no,1757,yes,no,C,20,apr,1010,3,326,1,O,no
3945,55,3,M,T,no,171,yes,no,C,8,aug,73,6,-1,0,U,no
3946,42,7,M,T,no,157,yes,yes,U,7,may,650,1,-1,0,U,no
3947,28,8,M,S,no,934,yes,no,U,4,jul,53,2,-1,0,U,no
3948,48,4,M,S,no,-19,no,yes,U,4,jul,270,1,-1,0,U,no
3949,51,3,S,T,yes,-55,yes,no,C,18,aug,119,6,-1,0,U,no
3950,38,10,M,P,no,21,no,no,C,26,aug,634,2,-1,0,U,no
3951,27,4,S,S,no,14,no,no,U,14,may,72,2,-1,0,U,no
3952,50,6,S,S,no,246,yes,no,C,17,nov,270,1,123,2,F,no
3953,44,4,M,P,no,887,yes,no,C,12,may,165,2,363,1,F,no
3954,40,3,M,T,no,51,no,no,C,19,aug,164,2,-1,0,U,no
3955,29,2,S,S,no,-287,yes,no,C,18,may,196,1,-1,0,U,no
3956,34,2,M,S,no,0,yes,no,C,14,jul,78,4,-1,0,U,no
3957,44,5,S,T,no,2734,yes,no,C,12,may,897,4,-1,0,U,yes
3958,50,7,M,T,no,52,no,no,C,31,jul,22,8,-1,0,U,no
3959,34,3,M,T,no,2594,yes,no,C,21,nov,161,3,-1,0,U,no
3960,54,11,D,P,no,22,no,no,U,20,jun,23,4,-1,0,U,no
3961,34,6,M,T,no,1611,yes,no,C,11,may,490,2,-1,0,U,no
3962,34,8,S,T,no,18,yes,yes,C,30,apr,359,1,-1,0,U,yes
3963,52,4,M,P,no,1331,yes,no,C,29,jul,213,2,-1,0,U,no
3964,60,12,M,U,no,7337,no,no,C,4,aug,122,1,-1,0,U,no
3965,39,3,S,S,no,835,yes,no,U,29,may,587,4,-1,0,U,no
3966,58,11,M,P,no,5092,no,no,U,11,jun,199,6,-1,0,U,no
3967,41,6,D,S,no,52,no,no,C,20,aug,261,2,-1,0,U,no
3968,48,6,M,S,no,10655,no,no,T,31,jul,5,3,-1,0,U,no
3969,58,3,M,T,no,1831,no,no,C,17,nov,1531,1,-1,0,U,no
3970,40,5,M,P,no,92,yes,no,U,13,may,92,1,-1,0,U,no
3971,48,3,M,T,no,586,yes,yes,C,6,may,179,2,-1,0,U,no
3972,52,4,D,P,no,1758,yes,no,U,15,may,41,1,-1,0,U,no
3973,50,5,M,S,no,2061,yes,yes,C,29,jan,197,2,244,3,F,no
3974,25,6,S,S,no,959,no,no,C,9,jul,144,5,-1,0,U,no
3975,54,11,M,P,no,208,no,no,U,12,may,255,1,-1,0,U,no
3976,34,2,M,S,no,-315,yes,no,U,8,may,56,2,-1,0,U,no
3977,48,3,M,T,yes,-13,yes,no,C,15,may,20,6,291,2,O,no
3978,37,8,M,T,no,801,no,no,C,11,aug,331,7,-1,0,U,no
3979,66,11,M,T,no,1948,no,no,C,28,jan,216,1,91,4,S,yes
3980,32,3,S,T,no,751,yes,no,U,8,may,64,1,-1,0,U,no
3981,45,4,M,S,no,784,yes,yes,U,3,jun,34,1,-1,0,U,no
3982,43,4,S,S,no,24,no,no,C,12,may,68,1,363,1,F,no
3983,41,3,M,T,no,72,yes,no,U,7,may,764,3,-1,0,U,no
3984,40,6,D,T,no,1871,yes,no,C,17,nov,64,1,-1,0,U,no
3985,44,2,S,S,no,1378,yes,no,U,8,may,257,2,-1,0,U,no
3986,43,4,M,P,no,188,yes,no,C,12,may,58,3,347,5,F,no
3987,30,12,S,T,no,6836,no,no,C,27,feb,30,3,-1,0,U,no
3988,32,2,M,S,no,61,yes,no,C,8,jul,529,5,-1,0,U,no
3989,57,8,M,S,no,-967,yes,no,T,15,may,8,7,-1,0,U,no
3990,31,4,S,T,no,462,yes,yes,U,19,may,147,1,-1,0,U,no
3991,49,12,M,S,no,0,no,no,C,28,aug,173,2,-1,0,U,no
3992,31,8,S,S,no,5527,yes,no,U,21,may,132,1,-1,0,U,no
3993,41,8,M,T,no,1287,no,no,U,16,jun,286,1,-1,0,U,no
3994,44,3,M,T,no,17361,no,no,U,18,jun,476,1,-1,0,U,no
3995,54,7,M,U,no,1956,no,no,C,19,nov,221,5,-1,0,U,no
3996,37,4,D,S,no,0,yes,no,C,21,apr,146,4,-1,0,U,yes
3997,34,3,M,S,no,-294,yes,no,U,27,may,532,2,-1,0,U,no
3998,43,6,M,S,no,275,no,no,C,25,aug,69,6,-1,0,U,no
3999,44,3,M,T,no,724,yes,no,C,17,nov,157,2,172,1,F,no
4000,44,2,M,S,no,27,no,no,C,25,may,485,1,-1,0,U,no
4001,53,8,D,S,no,26,yes,no,C,7,may,56,1,359,1,F,no
4002,36,6,M,S,no,191,no,no,C,31,aug,69,1,-1,0,U,no
4003,58,6,D,S,no,-123,no,no,C,5,aug,131,2,-1,0,U,no
4004,26,9,S,S,no,-147,no,no,U,4,jun,95,2,-1,0,U,no
4005,34,6,S,S,no,179,no,no,C,19,aug,294,3,-1,0,U,no
4006,55,4,M,P,no,1086,yes,no,C,6,may,146,1,272,2,F,no
4007,55,4,M,S,no,471,yes,no,U,30,may,58,2,-1,0,U,no
4008,34,7,M,T,no,105,yes,no,U,28,may,249,2,-1,0,U,no
4009,41,7,D,S,no,1588,yes,yes,U,20,jun,10,8,-1,0,U,no
4010,38,10,D,S,no,70,no,no,C,27,oct,255,3,148,1,S,yes
4011,28,4,S,S,no,2700,no,no,C,3,feb,337,4,-1,0,U,no
4012,41,6,M,S,no,1602,yes,no,C,2,jun,142,1,-1,0,U,no
4013,30,8,M,T,no,0,yes,no,C,24,jul,209,2,-1,0,U,no
4014,39,6,M,U,no,839,no,no,U,30,may,825,2,-1,0,U,no
4015,41,8,M,S,no,21515,yes,no,U,5,jun,87,1,-1,0,U,no
